activity_id,category,name,price,duration
1885,Culinary,Fly future long.,172.4187761131391,7.573083208770834
1886,Cultural,Fall money surface.,186.91467298094642,2.0948633875486533
1887,Culinary,Avoid interest.,57.83852309308832,6.279024185242723
1888,Culinary,Response east whose.,67.96396753787116,5.617197770238442
1889,Adventure,Be report skin.,61.718504270459235,4.24910248713611
1890,Adventure,Inside care race rate.,166.40607827490092,5.162171998750561
1891,Relaxation,Fill try stand.,67.76549184715427,5.526250612673728
1892,Adventure,Door since.,180.5772083503908,5.03074759180455
1893,Relaxation,Wind indeed miss.,180.73821304946392,5.6262609345932235
1894,Relaxation,Offer property.,108.56990415385545,4.778911356559528
1895,Culinary,Heavy at.,185.14106783602446,5.9090075350847755
1896,Cultural,Wonder pick hand.,192.83480632590937,7.013280602693013
1897,Cultural,Exactly write.,192.74770234614388,2.0578925031720976
1898,Culinary,Allow notice.,81.3644692395724,2.876108934922244
1899,Cultural,Maybe real.,178.59187420232024,6.466466830513178
1900,Culinary,Knowledge.,56.13877863083112,5.61055293098023
1901,Culinary,Such office.,85.92344278348341,1.941245050212649
1902,Cultural,Responsibility.,151.09348619334256,6.718146265692964
1903,Cultural,Fund soldier right.,94.57654920675695,5.694542529148915
1904,Cultural,Window group similar.,199.0135922634819,4.399329684982165
1905,Adventure,Themselves candidate.,67.36498729122906,4.143136578936012
1906,Cultural,Century fire resource carry.,99.55551371439387,3.118333792516941
1907,Culinary,Live game single.,176.78221149692374,6.234448907018059
1908,Relaxation,Economy high.,140.94357518852843,2.830873917925477
1909,Relaxation,As occur join main.,63.518706194293905,3.994911033867754
1910,Adventure,Thing couple cold.,164.63108286444782,5.168353076700353
1911,Cultural,Since goal pressure.,164.97508200331998,3.4078453235176904
1912,Relaxation,High baby Democrat meet.,62.816407573084305,2.2911621235039434
1913,Adventure,With artist challenge.,95.95925828194154,4.444143635971657
1914,Adventure,Choose friend.,194.69901363484195,1.1612790837678775
1915,Adventure,Town dog hot.,193.03508718756547,3.8817592999535284
1916,Culinary,Strong reduce.,97.17420250660636,7.297847959037936
1917,Adventure,Probably party significant.,126.18709594187229,7.0126375017225016
1918,Adventure,On others week.,160.8853781455604,2.845205442021759
1919,Culinary,Reach majority wall.,55.766250256378555,2.941228391939503
1920,Relaxation,Born interest could.,115.42252949705963,6.384251194319161
1921,Adventure,College.,93.78061034711703,5.794499327931827
1922,Cultural,Stage wonder head.,146.536676818447,6.540899224248997
1923,Adventure,Participant bank Mrs.,100.79263913210858,6.898586466756857
1924,Relaxation,Turn development answer seven.,156.69369360408155,6.133907573554159
1925,Relaxation,Who control.,100.26469240781881,6.556430481276719
1926,Cultural,At education hospital.,177.89572597499426,6.455925923724569
1927,Relaxation,City fact bar.,71.47559361539612,4.1639751620783745
1928,Relaxation,Move onto spring.,148.7585579293521,6.15879691389921
1929,Adventure,Simply radio become conference.,91.04428094055947,3.870467781146503
1930,Culinary,Sound forward.,142.66576128936657,2.30396520414976
1931,Cultural,Blood might.,122.48096249670178,3.241845209684715
1932,Adventure,Indicate Mrs paper.,68.5149414646821,7.966017958125926
1933,Cultural,Police part paper.,149.19344346349533,3.8797731980041137
1934,Culinary,Paper third event.,122.06071242570324,1.7869625234620483
1935,Adventure,Kind interest scientist.,97.71780410730386,5.441497952432074
1936,Adventure,Sound computer there.,173.4953307380767,2.538120166612348
1937,Adventure,Past wear.,140.94693352870874,7.790552575945095
1938,Cultural,What always.,52.94897340710883,3.6910394977842995
1939,Culinary,Cell read second.,132.31705202739175,6.576140502930136
1940,Culinary,Soon item lay.,157.74654654184505,3.4760734201252648
1941,Culinary,Part commercial family.,96.22995105563089,3.2467767639583176
1942,Adventure,Different alone major manager.,151.46064623612597,7.086319858988825
1943,Cultural,Begin opportunity each.,192.76358561202022,4.0927062172873026
1944,Culinary,Interest morning word.,194.42795579779178,7.426095509841632
1945,Relaxation,Do.,191.81849860386166,5.313950680481101
1946,Relaxation,Thought bed.,174.3991946729975,7.290319225797903
1947,Cultural,Similar should.,123.4987041961218,4.831289306396927
1948,Relaxation,Hospital or.,121.68049515627743,7.973609852121785
1949,Relaxation,Why herself.,154.34181220173974,6.4953474628625605
1950,Relaxation,Take go instead.,178.13815426332187,2.53845756330755
1951,Culinary,Range.,105.88233397079466,5.8650238530316265
1952,Culinary,Election part.,89.78968503083931,4.102759319472859
1953,Relaxation,Mother language.,55.79163847641552,1.0719270198408135
1954,Adventure,Staff thing.,105.9640677000018,4.753212000474455
1955,Adventure,Probably ground maintain.,152.36086842873146,4.175444947350446
1956,Adventure,Someone always.,94.3810290540682,4.029453520019473
1957,Cultural,Pay enjoy best.,123.42434569488863,4.209269963624068
1958,Adventure,Recognize price attack.,57.67063852190172,7.345729313954431
1959,Relaxation,Factor word effect.,92.75671231236632,7.313444262307188
1960,Culinary,Suggest could assume.,184.69216851758085,7.186653498631819
1961,Cultural,Color ahead sister.,54.35521456871563,7.97597662704565
1962,Adventure,Can detail reality.,179.9765083486737,6.733807525686449
1963,Culinary,Window thus.,165.86398440787065,4.44454328104041
1964,Relaxation,Pick true people.,73.4666598048259,6.2373115960211205
1965,Relaxation,Rate sense believe.,70.55914480845371,4.904733977403423
1966,Adventure,Direction follow.,155.64724892712098,1.5071157308381364
1967,Relaxation,Hard expert.,193.63394213787197,6.1105286560609455
1968,Adventure,Drive result after.,142.91228080259378,7.839037728101942
1969,Cultural,Look open positive feeling.,76.30945817068832,4.016174802181481
1970,Cultural,Kind Mrs.,96.68550178596016,5.06460257295549
1971,Relaxation,End.,120.14942169344108,1.7569681233663148
1972,Adventure,Source simple race.,169.34474854927203,2.4630640437353217
1973,Adventure,Answer American.,182.65624897907367,1.0665075642358492
1974,Relaxation,Receive.,184.88499990184607,3.9889488732972618
1975,Cultural,Bar home note.,86.54734454237375,7.1241374475353965
1976,Culinary,Democrat score some.,119.82731477683363,7.785096338673485
1977,Culinary,Which although maybe.,108.14707038373685,7.697004605802638
1978,Culinary,Film believe security.,154.70081638553728,5.7187405674903715
1979,Relaxation,Treatment candidate partner.,159.03388711585822,5.449101375994889
1980,Culinary,Though main for design.,52.826617831111186,2.810807192104442
1981,Culinary,Me often even.,170.95555885711218,7.327168669436793
1982,Culinary,Religious this.,118.16353530442397,6.746537886760653
1983,Culinary,Various author whatever.,74.55511274160922,4.675659998176268
1984,Adventure,Tend space.,193.69929215430014,5.783116588672407
1985,Culinary,Tell natural approach.,57.14965964420453,5.87906717429066
1986,Cultural,People two meet.,159.61064886777743,3.6597815231214668
1987,Culinary,For.,141.5186311302116,4.747685501415172
1988,Relaxation,Let past more.,173.8279782015154,1.2528721105390792
1989,Cultural,Step short our summer.,180.8100297975301,4.556389322128712
1990,Cultural,Seven office significant.,191.39747861885314,1.3301767169170733
1991,Cultural,Computer upon.,99.57347226703384,7.370248731799813
1992,Culinary,Pass individual begin talk.,122.8349076473406,6.236159460517598
1993,Culinary,Boy quality.,69.4339303010704,6.966103273014994
1994,Cultural,Arrive.,85.91077083157877,7.171944265156848
1995,Relaxation,Such give Congress them.,92.68796823318483,4.131721512632694
1996,Cultural,Economic.,91.02133253225229,4.7342891466139205
1997,Relaxation,End themselves unit.,72.15342813951358,2.1880065063384864
1998,Cultural,Spend forward study.,91.88495222873082,5.31117540608126
1999,Culinary,Third contain kitchen music.,141.64151724264076,7.10740172250841
2000,Relaxation,Side final.,196.15539943986894,6.693508488381437
